transaction_id,user_id,product_id,purchase_date,quantity,amount,discount_amount,payment_method,order_status
T29291,U09109,P0075,2024-03-16 22:54:53,2,800.0,200.0,UPI,Success
T29292,U04940,P0016,2024-12-13 21:56:42,1,5220.0,580.0,NetBanking,Success
T29293,U03873,P0079,2024-06-16 22:41:20,1,180.0,20.0,Card,Refunded
T29294,U02553,P0140,2024-01-11 07:37:38,1,1805.0,95.0,Card,Success
T29295,U03550,P0166,2024-12-22 14:22:59,1,4410.0,490.0,UPI,Success
T29296,U04619,P0100,2024-12-13 13:02:13,1,300.0,0.0,UPI,Success
T29297,U03066,P0162,2024-04-01 20:01:15,1,1445.0,255.0,UPI,Success
T29298,U10000,P0007,2023-11-05 08:10:14,3,19440.0,4860.0,UPI,Success
T29299,U00141,P0057,2024-08-27 11:50:07,3,900.0,300.0,Card,Success
T29300,U07739,P0027,2023-11-14 09:28:48,1,3960.0,440.0,Wallet,Success
T29301,U09538,P0130,2024-05-08 10:47:16,1,1700.0,0.0,UPI,Success
T29302,U01016,P0187,2024-01-01 10:50:24,2,5580.0,620.0,UPI,Success
T29303,U01352,P0054,2024-06-17 15:44:40,1,540.0,60.0,Card,Refunded
T29304,U01520,P0074,2024-03-16 17:53:28,1,665.0,35.0,Wallet,Success
T29305,U01364,P0195,2024-09-16 16:05:41,1,7650.0,850.0,Card,Success
T29306,U00085,P0087,2024-12-26 09:07:10,1,180.0,20.0,UPI,Success
T29307,U08362,P0070,2024-06-19 07:14:11,1,800.0,0.0,UPI,Success
T29308,U07941,P0192,2024-04-02 16:49:52,2,750.0,250.0,Card,Success
T29309,U03272,P0088,2024-11-26 22:41:11,1,765.0,135.0,UPI,Success
T29310,U05347,P0132,2022-01-20 09:53:13,1,855.0,45.0,Card,Success
T29311,U00858,P0125,2023-09-07 08:34:18,1,680.0,120.0,UPI,Success
T29312,U02781,P0176,2024-07-12 21:36:21,2,7400.0,0.0,UPI,Success
T29313,U00035,P0179,2023-11-03 07:03:52,1,1700.0,300.0,Card,Success
T29314,U03315,P0197,2024-03-30 00:12:44,1,5800.0,0.0,Card,Success
T29315,U06370,P0094,2024-06-23 07:42:40,1,270.0,30.0,UPI,Success
T29316,U06018,P0190,2023-10-23 13:29:33,1,4100.0,0.0,Card,Success
T29317,U08106,P0200,2024-03-20 11:18:33,1,2660.0,1140.0,Wallet,Success
T29318,U01416,P0179,2024-10-31 15:59:39,1,2000.0,0.0,Card,Refunded
T29319,U04256,P0137,2023-05-07 09:17:50,1,990.0,110.0,Card,Success
T29320,U07194,P0001,2024-11-24 14:45:56,1,9100.0,0.0,Card,Success
T29321,U06388,P0120,2024-04-15 23:16:42,1,700.0,0.0,UPI,Success
T29322,U09442,P0013,2024-04-13 08:08:09,2,4180.0,220.0,Card,Success
T29323,U07159,P0135,2023-06-18 16:32:57,1,1900.0,100.0,NetBanking,Failed
T29324,U00625,P0081,2024-04-10 17:28:44,1,900.0,0.0,NetBanking,Failed
T29325,U02640,P0143,2023-10-10 16:08:08,1,3705.0,195.0,Card,Refunded
T29326,U02467,P0181,2024-01-21 17:53:47,1,2090.0,110.0,Wallet,Success
T29327,U02787,P0159,2023-01-07 09:55:13,1,3515.0,185.0,Card,Success
T29328,U06280,P0103,2023-10-06 22:30:32,1,1260.0,140.0,UPI,Success
T29329,U03087,P0180,2024-05-03 17:47:56,1,3420.0,380.0,UPI,Success
T29330,U01023,P0136,2024-12-14 16:57:51,2,1080.0,120.0,UPI,Success
T29331,U00218,P0177,2024-05-02 14:10:12,1,4000.0,0.0,Card,Success
T29332,U05032,P0081,2024-01-25 10:31:19,1,810.0,90.0,Card,Success
T29333,U04001,P0107,2024-04-29 22:37:43,1,510.0,90.0,UPI,Refunded
T29334,U01458,P0020,2024-04-03 16:12:23,1,3995.0,705.0,Card,Success
T29335,U04659,P0074,2024-11-21 16:45:38,1,595.0,105.0,NetBanking,Success
T29336,U09991,P0154,2024-12-22 21:37:49,1,2280.0,120.0,NetBanking,Success
T29337,U06595,P0026,2024-08-20 08:13:59,1,4100.0,0.0,UPI,Success
T29338,U01943,P0068,2024-06-11 22:22:36,1,855.0,45.0,NetBanking,Success
T29339,U02633,P0089,2023-05-08 08:46:50,1,400.0,0.0,Card,Success
T29340,U01761,P0061,2023-08-17 11:22:29,2,1260.0,140.0,Card,Success
T29341,U03362,P0185,2024-08-03 06:35:58,2,2660.0,140.0,UPI,Success
T29342,U08680,P0109,2024-01-03 21:45:25,2,2400.0,0.0,UPI,Success
T29343,U02810,P0020,2023-02-28 13:35:36,1,3995.0,705.0,UPI,Success
T29344,U06018,P0183,2023-10-16 09:58:09,1,2250.0,250.0,Wallet,Success
T29345,U09823,P0071,2024-10-27 16:38:06,1,800.0,0.0,Card,Success
T29346,U03335,P0080,2023-09-23 17:31:46,1,475.0,25.0,UPI,Success
T29347,U07143,P0109,2024-11-20 11:42:35,1,1200.0,0.0,UPI,Success
T29348,U04304,P0031,2024-04-25 23:02:32,1,3700.0,0.0,UPI,Success
T29349,U00582,P0029,2024-12-30 07:04:04,1,1445.0,255.0,UPI,Success
T29350,U07943,P0011,2024-04-05 21:03:54,1,5035.0,265.0,Card,Success
T29351,U03591,P0005,2023-05-04 09:05:26,1,1400.0,0.0,NetBanking,Success
T29352,U02058,P0010,2024-12-05 18:22:01,1,800.0,200.0,UPI,Success
T29353,U03074,P0075,2024-12-26 19:22:52,1,475.0,25.0,NetBanking,Success
T29354,U08605,P0074,2024-05-21 09:14:47,1,665.0,35.0,Card,Failed
T29355,U03028,P0033,2024-02-24 21:06:13,1,6000.0,0.0,Wallet,Success
T29356,U07274,P0119,2024-11-14 07:45:03,2,3780.0,420.0,NetBanking,Success
T29357,U07344,P0163,2024-06-27 14:35:17,1,1600.0,400.0,Card,Refunded
T29358,U09344,P0029,2024-12-25 19:09:13,1,1615.0,85.0,UPI,Success
T29359,U00487,P0007,2024-09-25 21:08:00,2,15390.0,810.0,Card,Success
T29360,U02836,P0045,2024-07-12 14:01:46,1,3740.0,660.0,UPI,Success
T29361,U07558,P0077,2024-09-19 09:03:44,3,1425.0,75.0,UPI,Success
T29362,U09637,P0197,2024-12-31 14:13:05,1,4640.0,1160.0,UPI,Success
T29363,U06385,P0105,2024-08-16 23:15:51,1,1840.0,460.0,Wallet,Success
T29364,U05163,P0196,2024-10-11 21:09:44,2,5400.0,0.0,UPI,Refunded
T29365,U06810,P0099,2023-08-15 12:52:09,1,240.0,60.0,UPI,Success
T29366,U07530,P0127,2024-03-29 18:57:13,1,800.0,200.0,Wallet,Success
T29367,U08899,P0001,2024-08-07 10:50:13,1,6825.0,2275.0,UPI,Success
T29368,U00591,P0107,2024-02-05 17:17:26,1,480.0,120.0,UPI,Success
T29369,U08446,P0178,2024-12-23 13:45:40,1,2625.0,875.0,NetBanking,Success
T29370,U04794,P0170,2024-07-08 17:59:28,1,4410.0,490.0,UPI,Success
T29371,U02695,P0194,2024-01-02 16:19:32,1,360.0,40.0,Card,Success
T29372,U06820,P0104,2024-12-08 14:21:22,1,1600.0,400.0,Card,Success
T29373,U08631,P0060,2023-02-05 12:24:52,1,450.0,50.0,Wallet,Success
T29374,U00695,P0197,2024-12-20 20:00:57,1,5800.0,0.0,Card,Success
T29375,U09637,P0197,2024-12-31 14:00:05,1,4640.0,1160.0,NetBanking,Success
T29376,U01229,P0032,2024-09-25 00:25:18,1,4500.0,500.0,UPI,Success
T29377,U04199,P0042,2023-11-22 18:30:43,1,6210.0,690.0,UPI,Success
T29378,U02641,P0010,2024-01-12 20:31:04,1,850.0,150.0,UPI,Success
T29379,U05476,P0059,2023-09-28 18:19:28,1,800.0,0.0,UPI,Success
T29380,U01932,P0132,2024-08-08 10:16:57,1,810.0,90.0,Card,Success
T29381,U09477,P0174,2024-05-11 12:29:24,1,3800.0,200.0,Card,Success
T29382,U03948,P0094,2023-09-27 07:15:40,1,210.0,90.0,Card,Failed
T29383,U05081,P0131,2024-06-14 09:48:08,1,900.0,100.0,Card,Success
T29384,U08745,P0028,2024-10-07 16:18:40,1,3230.0,570.0,Card,Success
T29385,U03948,P0118,2023-09-17 09:24:04,1,1800.0,200.0,Card,Refunded
T29386,U00035,P0120,2024-08-20 07:46:09,3,1890.0,210.0,UPI,Success
T29387,U02094,P0001,2024-04-03 08:29:05,2,17290.0,910.0,Wallet,Success
T29388,U02024,P0130,2024-12-03 17:08:27,1,1530.0,170.0,UPI,Success
T29389,U01419,P0074,2024-12-22 08:37:01,1,665.0,35.0,Card,Success
T29390,U07493,P0102,2023-08-17 21:09:40,2,2800.0,0.0,Card,Success
T29391,U07344,P0163,2024-06-27 14:47:17,1,1900.0,100.0,NetBanking,Success
T29392,U06085,P0090,2024-02-01 10:04:34,1,300.0,0.0,UPI,Success
T29393,U08028,P0069,2024-06-27 14:34:51,1,855.0,45.0,UPI,Success
T29394,U00529,P0015,2024-10-22 12:17:35,1,6800.0,0.0,Card,Failed
T29395,U03399,P0112,2024-04-14 08:00:07,1,360.0,40.0,UPI,Success
T29396,U09574,P0013,2024-11-07 13:00:39,1,1760.0,440.0,Card,Success
T29397,U09300,P0192,2023-10-01 11:02:25,1,500.0,0.0,Card,Success
T29398,U07299,P0041,2023-03-14 13:54:49,1,1620.0,180.0,UPI,Refunded
T29399,U04929,P0047,2023-03-07 13:13:18,1,900.0,100.0,UPI,Success
T29400,U06330,P0049,2024-06-17 16:51:44,1,9000.0,0.0,Card,Success
T29401,U08180,P0151,2024-12-08 22:58:02,2,5800.0,0.0,Wallet,Success
T29402,U03827,P0103,2023-11-01 16:51:22,1,1330.0,70.0,Card,Success
T29403,U06470,P0189,2023-09-21 22:50:57,1,4200.0,0.0,Card,Success
T29404,U04929,P0047,2023-03-07 12:54:18,1,1000.0,0.0,UPI,Success
T29405,U04536,P0172,2024-04-25 07:29:25,1,900.0,300.0,Wallet,Success
T29406,U07092,P0065,2023-10-16 19:56:59,1,225.0,75.0,UPI,Success
T29407,U09965,P0071,2024-08-23 13:49:22,1,680.0,120.0,UPI,Success
T29408,U08710,P0028,2024-06-16 22:17:00,1,3800.0,0.0,NetBanking,Success
T29409,U00714,P0105,2024-09-24 22:26:33,3,6900.0,0.0,Card,Success
T29410,U09974,P0100,2024-09-20 12:07:09,1,300.0,0.0,UPI,Success
T29411,U09574,P0054,2024-10-12 09:53:12,1,510.0,90.0,UPI,Success
T29412,U06839,P0181,2024-12-24 00:21:59,1,1980.0,220.0,UPI,Success
T29413,U09426,P0022,2024-05-03 23:12:18,2,18200.0,0.0,UPI,Success
T29414,U02589,P0100,2024-12-05 06:39:11,3,855.0,45.0,Card,Success
T29415,U06600,P0198,2024-08-16 22:40:49,2,2700.0,300.0,UPI,Success
T29416,U03058,P0134,2024-08-06 22:18:08,1,1520.0,380.0,UPI,Success
T29417,U05128,P0120,2024-08-25 09:59:07,1,665.0,35.0,UPI,Success
T29418,U06642,P0053,2024-09-13 22:01:28,2,380.0,20.0,Card,Success
T29419,U01860,P0119,2024-07-25 12:20:03,1,1785.0,315.0,Card,Success
T29420,U08799,P0015,2024-09-13 07:16:01,2,12920.0,680.0,NetBanking,Success
T29421,U04168,P0182,2024-04-30 11:49:16,1,2070.0,230.0,UPI,Success
T29422,U04974,P0154,2023-09-07 11:51:12,1,2400.0,0.0,Card,Success
T29423,U09549,P0113,2024-09-20 17:01:16,1,1100.0,0.0,Wallet,Success
T29424,U04416,P0059,2023-12-02 00:45:12,1,800.0,0.0,UPI,Success
T29425,U08474,P0142,2024-07-18 07:28:50,1,2560.0,640.0,UPI,Success
T29426,U03697,P0016,2023-05-20 09:39:07,1,5220.0,580.0,NetBanking,Success
T29427,U04304,P0075,2024-05-24 07:00:27,1,450.0,50.0,Wallet,Success
T29428,U04259,P0048,2023-11-05 17:31:37,1,3040.0,160.0,Wallet,Success
T29429,U09221,P0154,2024-03-03 14:57:03,2,4320.0,480.0,NetBanking,Success
T29430,U09760,P0031,2024-10-15 08:50:45,1,3145.0,555.0,Card,Success
T29431,U08848,P0083,2024-10-17 20:16:56,1,720.0,80.0,Wallet,Success
T29432,U04944,P0180,2024-09-30 21:52:18,1,3610.0,190.0,Card,Success
T29433,U03166,P0101,2024-09-21 15:53:23,1,1330.0,570.0,Card,Success
T29434,U06947,P0013,2024-08-10 22:47:52,1,2200.0,0.0,Card,Refunded
T29435,U04015,P0159,2024-11-02 21:07:06,1,3515.0,185.0,Wallet,Success
T29436,U01115,P0010,2024-09-15 16:53:28,1,750.0,250.0,UPI,Success
T29437,U05776,P0064,2024-03-25 19:21:36,1,450.0,50.0,Card,Failed
T29438,U09212,P0186,2024-01-30 22:25:39,1,2790.0,310.0,UPI,Success
T29439,U04130,P0089,2024-07-12 23:36:24,1,380.0,20.0,UPI,Success
T29440,U09777,P0159,2024-06-16 07:25:11,3,8880.0,2220.0,Card,Success
T29441,U08124,P0185,2024-07-30 16:38:23,1,1050.0,350.0,Card,Success
T29442,U08878,P0103,2024-12-25 22:58:46,1,1400.0,0.0,UPI,Success
T29443,U00826,P0075,2024-05-26 19:43:29,1,475.0,25.0,Wallet,Success
T29444,U07902,P0067,2024-10-24 18:54:49,1,300.0,0.0,UPI,Success
T29445,U07133,P0154,2024-04-25 19:35:41,1,1920.0,480.0,NetBanking,Success
T29446,U04199,P0081,2023-11-16 09:50:22,1,855.0,45.0,Card,Success
T29447,U03275,P0109,2024-02-03 11:07:14,1,960.0,240.0,Card,Success
T29448,U01157,P0199,2024-05-02 08:25:31,1,1620.0,180.0,NetBanking,Success
T29449,U06838,P0133,2024-11-20 23:45:59,1,450.0,50.0,Card,Success
T29450,U01483,P0171,2024-12-20 17:03:30,1,4000.0,0.0,Card,Success
T29451,U05982,P0006,2024-07-13 22:51:32,1,3705.0,195.0,UPI,Success
T29452,U06320,P0093,2023-12-03 13:19:19,3,1500.0,0.0,Wallet,Success
T29453,U05165,P0093,2024-12-11 16:47:08,1,400.0,100.0,UPI,Success
T29454,U08651,P0183,2024-04-15 14:27:02,1,2500.0,0.0,Card,Success
T29455,U04924,P0084,2024-10-01 16:36:56,2,1800.0,0.0,Wallet,Success
T29456,U09123,P0006,2024-11-06 17:04:47,1,3705.0,195.0,UPI,Success
T29457,U05114,P0163,2024-02-23 15:46:52,2,3800.0,200.0,Card,Success
T29458,U08144,P0018,2024-04-13 22:49:42,1,4480.0,1120.0,Card,Success
T29459,U09344,P0029,2024-12-25 19:14:13,1,1530.0,170.0,Card,Success
T29460,U08787,P0188,2024-10-26 09:46:56,2,5890.0,310.0,UPI,Success
T29461,U00818,P0111,2024-09-28 16:49:16,1,1100.0,0.0,UPI,Refunded
T29462,U01370,P0048,2024-12-25 18:14:50,1,2720.0,480.0,NetBanking,Success
T29463,U04973,P0148,2024-12-13 08:20:38,1,3760.0,940.0,Card,Success
T29464,U04059,P0080,2024-08-27 17:43:57,1,500.0,0.0,Card,Success
T29465,U02442,P0161,2024-02-26 18:57:53,3,5700.0,300.0,UPI,Success
T29466,U00735,P0012,2024-03-14 09:20:45,3,14310.0,1590.0,Card,Success
T29467,U05225,P0019,2024-06-13 15:56:16,2,2880.0,720.0,Card,Success
T29468,U02979,P0060,2024-04-07 21:38:37,1,500.0,0.0,UPI,Refunded
T29469,U03477,P0175,2023-08-04 07:11:08,1,2805.0,495.0,NetBanking,Success
T29470,U00104,P0015,2024-05-08 12:03:00,1,6460.0,340.0,UPI,Success
T29471,U06105,P0144,2024-04-22 10:30:07,1,4230.0,470.0,UPI,Success
T29472,U03505,P0126,2024-08-20 21:53:45,1,1235.0,65.0,UPI,Failed
T29473,U09396,P0071,2024-11-20 15:43:48,1,760.0,40.0,UPI,Success
T29474,U03820,P0117,2024-12-23 21:58:30,1,400.0,100.0,Wallet,Success
T29475,U05784,P0118,2023-07-01 19:28:43,1,2000.0,0.0,Wallet,Success
T29476,U00007,P0079,2023-02-05 13:18:36,1,150.0,50.0,UPI,Success
T29477,U04458,P0082,2024-06-22 06:49:58,1,150.0,50.0,UPI,Success
T29478,U08586,P0109,2024-05-21 12:40:16,1,900.0,300.0,UPI,Success
T29479,U05235,P0033,2024-06-12 21:49:52,1,6000.0,0.0,UPI,Success
T29480,U00530,P0130,2024-11-05 16:36:08,1,1615.0,85.0,UPI,Success
T29481,U02940,P0127,2024-12-24 09:34:02,1,950.0,50.0,NetBanking,Success
T29482,U02673,P0060,2024-05-17 20:05:02,2,1000.0,0.0,Card,Failed
T29483,U05481,P0176,2024-01-02 15:17:06,1,3330.0,370.0,Card,Success
T29484,U01087,P0054,2024-03-25 06:53:08,1,600.0,0.0,UPI,Success
T29485,U08116,P0119,2024-10-18 20:25:58,3,5355.0,945.0,UPI,Success
T29486,U03630,P0123,2024-02-14 09:48:00,3,6000.0,0.0,NetBanking,Success
T29487,U05049,P0025,2024-07-08 08:54:29,1,7830.0,870.0,UPI,Success
T29488,U04038,P0015,2024-05-26 20:23:41,1,6800.0,0.0,Card,Success
T29489,U06501,P0120,2024-11-02 15:22:43,1,630.0,70.0,NetBanking,Success
T29490,U04001,P0107,2024-04-29 22:17:43,3,1800.0,0.0,Card,Success
T29491,U03630,P0123,2024-02-14 10:23:00,1,1800.0,200.0,Wallet,Success
T29492,U00847,P0114,2023-10-28 15:14:17,2,1120.0,280.0,UPI,Success
T29493,U03492,P0061,2024-11-27 13:51:09,1,560.0,140.0,NetBanking,Success
T29494,U01595,P0113,2024-07-13 09:23:28,1,990.0,110.0,Card,Success
T29495,U08635,P0111,2024-08-13 13:06:48,1,990.0,110.0,Wallet,Success
T29496,U09442,P0013,2024-04-13 08:23:09,2,3960.0,440.0,Card,Success
T29497,U00566,P0021,2024-07-11 22:41:19,1,2090.0,110.0,Card,Success
T29498,U08452,P0068,2023-11-08 09:40:36,1,855.0,45.0,Card,Success
T29499,U03692,P0095,2024-12-23 12:27:08,1,665.0,35.0,Wallet,Success
T29500,U04705,P0101,2024-07-10 12:37:06,1,1805.0,95.0,UPI,Success
T29501,U06311,P0105,2023-05-28 19:51:17,1,2300.0,0.0,UPI,Success
T29502,U07689,P0112,2023-11-07 18:58:34,2,720.0,80.0,Card,Success
T29503,U02216,P0059,2024-09-17 17:59:13,1,600.0,200.0,Card,Success
T29504,U09767,P0046,2024-05-13 08:29:06,1,4465.0,235.0,Card,Success
T29505,U01933,P0018,2024-08-07 20:27:01,1,5320.0,280.0,Card,Success
T29506,U00308,P0157,2024-09-02 11:34:26,1,1260.0,540.0,Card,Failed
T29507,U08255,P0107,2024-09-22 23:07:36,1,480.0,120.0,NetBanking,Success
T29508,U06914,P0037,2024-02-10 15:59:15,1,5490.0,610.0,Card,Success
T29509,U09984,P0034,2023-11-24 16:01:51,1,3655.0,645.0,UPI,Success
T29510,U01157,P0199,2024-05-02 07:51:31,1,1710.0,90.0,Card,Success
T29511,U07746,P0020,2024-06-12 22:42:51,1,4230.0,470.0,UPI,Success
T29512,U04064,P0077,2023-12-18 12:58:48,2,750.0,250.0,Card,Success
T29513,U03028,P0033,2024-02-24 21:03:13,1,6000.0,0.0,Card,Success
T29514,U00138,P0021,2024-06-18 14:41:34,1,1980.0,220.0,NetBanking,Success
T29515,U00841,P0084,2024-11-06 12:56:29,1,900.0,0.0,UPI,Success
T29516,U02111,P0045,2024-08-29 10:20:36,1,4400.0,0.0,Card,Success
T29517,U03959,P0150,2024-03-19 23:32:41,1,1615.0,85.0,Card,Success
T29518,U03099,P0044,2023-08-31 06:36:26,2,4800.0,0.0,Card,Success
T29519,U05962,P0048,2024-03-11 12:20:30,1,2880.0,320.0,UPI,Success
T29520,U09515,P0115,2024-06-26 20:39:06,1,800.0,0.0,Card,Success
T29521,U01479,P0112,2024-11-19 21:01:04,2,680.0,120.0,UPI,Failed
T29522,U09556,P0195,2023-03-11 06:19:56,1,8500.0,0.0,NetBanking,Failed
T29523,U07036,P0191,2024-10-06 06:57:53,1,1200.0,300.0,Card,Success
T29524,U03637,P0180,2024-08-14 13:00:19,1,3800.0,0.0,UPI,Success
T29525,U01115,P0041,2024-05-03 18:12:06,1,1710.0,90.0,Card,Success
T29526,U03823,P0187,2024-05-21 10:09:03,2,6200.0,0.0,Card,Success
T29527,U00026,P0183,2023-09-03 22:22:26,1,2375.0,125.0,NetBanking,Success
T29528,U02466,P0091,2024-02-25 07:25:05,1,270.0,30.0,Card,Success
T29529,U05904,P0059,2024-05-18 06:13:55,3,1920.0,480.0,UPI,Success
T29530,U01949,P0183,2024-07-22 07:16:55,1,2125.0,375.0,Wallet,Success
T29531,U02231,P0020,2024-10-06 16:53:42,1,4465.0,235.0,NetBanking,Success
T29532,U07558,P0077,2024-09-19 09:20:44,1,475.0,25.0,Card,Success
T29533,U04057,P0052,2024-10-19 15:18:48,1,180.0,20.0,Card,Success
T29534,U05377,P0178,2024-12-26 11:16:51,1,3500.0,0.0,Wallet,Success
T29535,U05484,P0019,2023-07-18 07:03:15,1,1800.0,0.0,Card,Success
T29536,U00061,P0158,2024-08-19 18:23:12,1,1125.0,375.0,Card,Success
T29537,U08275,P0006,2024-12-03 15:46:45,3,9360.0,2340.0,UPI,Success
T29538,U00934,P0142,2023-12-02 17:54:58,2,5760.0,640.0,UPI,Refunded
T29539,U01786,P0057,2024-06-23 16:37:42,1,320.0,80.0,Card,Success
T29540,U04098,P0121,2023-12-16 16:32:46,1,360.0,40.0,Card,Success
T29541,U02850,P0114,2023-09-08 17:23:22,1,700.0,0.0,Card,Success
T29542,U02923,P0088,2023-04-08 12:35:48,2,1800.0,0.0,Card,Success
T29543,U01801,P0159,2023-09-21 12:57:06,1,3700.0,0.0,Card,Success
T29544,U07769,P0078,2024-04-27 15:18:47,1,270.0,30.0,UPI,Success
T29545,U07481,P0036,2024-07-22 08:18:56,1,8400.0,0.0,UPI,Success
T29546,U09392,P0044,2024-04-26 09:13:54,1,2160.0,240.0,UPI,Success
T29547,U02245,P0143,2024-10-17 11:40:41,1,2925.0,975.0,UPI,Success
T29548,U04056,P0184,2024-12-09 21:37:21,1,1120.0,280.0,UPI,Success
T29549,U09848,P0041,2023-09-17 09:26:18,2,3600.0,0.0,Card,Success
T29550,U00148,P0140,2024-06-28 20:02:11,1,1615.0,285.0,Card,Success
T29551,U08083,P0186,2024-06-19 09:42:14,1,2790.0,310.0,Card,Success
T29552,U04135,P0059,2024-09-08 11:05:10,1,640.0,160.0,Wallet,Success
T29553,U04057,P0081,2024-10-21 11:28:00,2,1530.0,270.0,UPI,Success
T29554,U03873,P0156,2024-08-17 08:27:59,1,3400.0,0.0,Card,Success
T29555,U09173,P0103,2024-09-04 14:28:42,1,980.0,420.0,Card,Success
T29556,U08074,P0087,2024-11-20 15:33:18,1,200.0,0.0,Wallet,Success
T29557,U03540,P0067,2024-09-15 09:06:52,1,270.0,30.0,UPI,Success
T29558,U08362,P0070,2024-06-19 07:33:11,1,720.0,80.0,UPI,Success
T29559,U08946,P0198,2024-02-27 09:56:48,3,3600.0,900.0,UPI,Success
T29560,U06397,P0085,2024-07-10 15:27:02,1,855.0,45.0,UPI,Success
T29561,U08833,P0156,2024-08-04 09:01:43,1,3060.0,340.0,Card,Success
T29562,U02591,P0143,2024-12-24 17:55:06,2,7800.0,0.0,Card,Success
T29563,U03272,P0162,2024-05-10 13:38:06,1,1615.0,85.0,Wallet,Success
T29564,U09046,P0185,2024-11-15 21:56:14,1,1400.0,0.0,UPI,Success
T29565,U04001,P0193,2024-05-27 08:16:29,1,3975.0,1325.0,UPI,Failed
T29566,U06846,P0161,2023-10-16 23:17:54,1,1600.0,400.0,Card,Success
T29567,U03909,P0072,2024-06-05 20:36:32,1,675.0,225.0,UPI,Success
T29568,U02936,P0108,2024-07-14 18:57:54,1,480.0,120.0,NetBanking,Success
T29569,U06932,P0038,2024-12-27 09:26:19,1,2565.0,135.0,NetBanking,Success
T29570,U03421,P0128,2024-11-14 08:37:34,1,600.0,0.0,Card,Success
T29571,U06342,P0131,2024-09-07 10:46:57,1,800.0,200.0,UPI,Success
T29572,U08155,P0003,2024-02-02 08:55:43,2,4370.0,230.0,UPI,Success
T29573,U02733,P0106,2024-05-26 11:08:52,2,4000.0,0.0,Wallet,Success
T29574,U00487,P0136,2024-11-28 21:59:03,2,1140.0,60.0,UPI,Success
T29575,U08631,P0060,2023-02-05 12:20:52,1,500.0,0.0,Card,Failed
T29576,U07613,P0188,2022-09-20 12:07:06,1,2790.0,310.0,Wallet,Success
T29577,U06057,P0168,2024-08-25 00:36:10,1,475.0,25.0,UPI,Success
T29578,U03521,P0102,2024-07-16 19:53:13,1,1400.0,0.0,NetBanking,Success
T29579,U01120,P0117,2023-02-16 12:34:39,1,475.0,25.0,UPI,Success
T29580,U06858,P0035,2024-01-03 12:22:23,1,8100.0,0.0,NetBanking,Success
T29581,U06643,P0103,2023-04-23 22:22:45,1,1400.0,0.0,UPI,Success
T29582,U00884,P0125,2024-11-27 12:07:47,2,1440.0,160.0,UPI,Success
T29583,U01917,P0045,2024-11-10 15:08:19,1,4180.0,220.0,Card,Failed
T29584,U05295,P0003,2024-12-21 20:53:39,1,1955.0,345.0,UPI,Success
T29585,U01360,P0109,2024-07-03 13:47:58,1,1140.0,60.0,Card,Success
T29586,U03829,P0070,2024-12-19 12:07:37,1,800.0,0.0,UPI,Success
T29587,U04970,P0029,2024-12-21 11:08:56,1,1445.0,255.0,NetBanking,Success
T29588,U09780,P0172,2024-11-23 21:52:24,1,1200.0,0.0,NetBanking,Success
T29589,U09210,P0122,2024-11-05 07:42:55,1,1000.0,0.0,UPI,Success
T29590,U04215,P0054,2024-03-01 22:43:05,1,600.0,0.0,UPI,Success
T29591,U08116,P0119,2024-10-18 19:31:58,1,1995.0,105.0,UPI,Success
T29592,U04485,P0074,2024-10-11 17:04:30,1,630.0,70.0,UPI,Success
T29593,U03467,P0111,2024-04-27 06:51:25,1,1100.0,0.0,Wallet,Failed
T29594,U04282,P0063,2024-02-16 07:01:52,1,255.0,45.0,Card,Success
T29595,U04852,P0040,2024-12-04 07:20:31,1,3000.0,0.0,UPI,Success
T29596,U01130,P0069,2024-11-07 21:54:51,2,1800.0,0.0,Card,Failed
T29597,U03362,P0185,2024-08-03 06:42:58,1,1050.0,350.0,UPI,Success
T29598,U09985,P0138,2024-05-17 20:03:51,1,1440.0,160.0,UPI,Success
T29599,U09961,P0081,2024-12-05 07:03:59,1,810.0,90.0,Wallet,Success
T29600,U09923,P0028,2024-05-03 17:55:40,1,3800.0,0.0,UPI,Success
T29601,U07235,P0046,2024-05-25 11:58:02,1,4465.0,235.0,UPI,Success
T29602,U03639,P0192,2024-09-23 06:09:54,1,500.0,0.0,NetBanking,Success
T29603,U08669,P0041,2024-03-22 11:20:48,2,2880.0,720.0,NetBanking,Success
T29604,U05516,P0103,2023-10-26 21:50:22,1,1260.0,140.0,Card,Success
T29605,U09686,P0174,2024-08-09 06:53:54,1,3600.0,400.0,Wallet,Success
T29606,U04641,P0179,2024-08-05 20:09:57,1,1800.0,200.0,UPI,Success
T29607,U07660,P0168,2023-01-31 21:54:24,1,375.0,125.0,Wallet,Success
T29608,U01171,P0112,2024-11-02 11:48:49,1,360.0,40.0,UPI,Success
T29609,U03076,P0028,2024-07-25 11:28:03,2,7600.0,0.0,UPI,Success
T29610,U01500,P0078,2024-08-16 13:24:06,1,300.0,0.0,UPI,Success
T29611,U02828,P0120,2024-09-03 14:37:27,1,665.0,35.0,NetBanking,Success
T29612,U05175,P0180,2024-12-18 18:11:58,1,3800.0,0.0,Wallet,Failed
T29613,U06271,P0114,2024-03-25 17:09:14,1,700.0,0.0,Card,Refunded
T29614,U06866,P0124,2024-12-29 22:57:18,1,560.0,140.0,Card,Success
T29615,U00937,P0168,2024-05-13 20:32:29,1,450.0,50.0,UPI,Success
T29616,U07647,P0103,2024-10-27 07:23:41,1,1260.0,140.0,Card,Success
