user_id,signup_date,country,city,age_group,gender,device_type,acquisition_source
U08763,2024-11-26,Canada,Montreal,18-24,Male,Mobile,Organic
U08764,2022-05-07,Canada,Ottawa,18-24,Female,Tablet,Paid Ads
U08765,2024-01-11,Canada,Calgary,25-34,Male,Tablet,Paid Ads
U08766,2024-05-10,India,Kolkata,18-24,Female,Mobile,Organic
U08767,2024-05-11,India,Ahmedabad,25-34,Male,Desktop,Organic
U08768,2024-05-24,Germany,Stuttgart,45-60,Female,Desktop,Organic
U08769,2024-02-24,Germany,Cologne,18-24,Female,Mobile,Organic
U08770,2022-06-18,USA,Philadelphia,25-34,Other,Mobile,Paid Ads
U08771,2022-05-12,UK,Liverpool,35-44,Female,Desktop,Organic
U08772,2024-02-25,Germany,Dusseldorf,18-24,Female,Mobile,Paid Ads
U08773,2023-12-16,USA,Los Angeles,18-24,Female,Mobile,Paid Ads
U08774,2022-10-27,India,Bangalore,35-44,Male,Desktop,Social
U08775,2024-08-04,UK,Leeds,18-24,Female,Mobile,Organic
U08776,2024-06-17,Germany,Munich,35-44,Male,Mobile,Organic
U08777,2023-11-17,UK,Liverpool,18-24,Male,Desktop,Organic
U08778,2024-10-21,Canada,Edmonton,25-34,Female,Mobile,Paid Ads
U08779,2024-12-23,USA,Houston,35-44,Female,Desktop,Paid Ads
U08780,2023-11-05,India,Bangalore,25-34,Male,Mobile,Social
U08781,2024-03-13,India,Delhi,18-24,Female,Mobile,Organic
U08782,2024-09-03,Germany,Stuttgart,18-24,Female,Mobile,Organic
U08783,2024-11-27,USA,Los Angeles,45-60,Female,Desktop,Paid Ads
U08784,2024-11-23,India,Ahmedabad,35-44,Female,Desktop,Organic
U08785,2022-04-17,Germany,Cologne,18-24,Male,Desktop,Social
U08786,2024-03-11,USA,New York,35-44,Other,Mobile,Organic
U08787,2023-07-01,Canada,Edmonton,35-44,Male,Mobile,Social
U08788,2024-12-28,USA,Los Angeles,45-60,Female,Mobile,Organic
U08789,2024-08-18,India,Chennai,25-34,Female,Mobile,Social
U08790,2024-07-17,USA,New York,45-60,Female,Mobile,Paid Ads
U08791,2023-01-09,Germany,Frankfurt,25-34,Female,Mobile,Organic
U08792,2023-01-20,India,Kolkata,45-60,Male,Mobile,Paid Ads
U08793,2023-05-07,Canada,Toronto,18-24,Female,Mobile,Social
U08794,2024-08-05,India,Delhi,18-24,Female,Mobile,Organic
U08795,2023-10-16,India,Chennai,35-44,Male,Mobile,Social
U08796,2024-11-07,India,Pune,35-44,Male,Mobile,Paid Ads
U08797,2023-03-13,Australia,Sydney,25-34,Female,Mobile,Social
U08798,2024-08-13,USA,Phoenix,25-34,Female,Mobile,Paid Ads
U08799,2022-03-15,USA,Los Angeles,25-34,Female,Mobile,Paid Ads
U08800,2024-04-23,Canada,Toronto,18-24,Female,Mobile,Paid Ads
U08801,2024-10-17,India,Chennai,18-24,Male,Mobile,Paid Ads
U08802,2024-07-17,India,Pune,18-24,Male,Mobile,Social
U08803,2024-03-27,India,Chennai,25-34,Female,Desktop,Social
U08804,2024-04-19,UK,Birmingham,25-34,Female,Mobile,Social
U08805,2024-08-10,USA,Chicago,18-24,Male,Mobile,Organic
U08806,2023-04-02,Australia,Perth,45-60,Female,Mobile,Social
U08807,2023-09-14,USA,New York,18-24,Female,Mobile,Organic
U08808,2024-04-23,India,Bangalore,35-44,Female,Mobile,Organic
U08809,2024-04-03,Canada,Vancouver,45-60,Female,Mobile,Organic
U08810,2024-05-07,India,Kolkata,18-24,Female,Mobile,Organic
U08811,2023-01-25,Australia,Sydney,18-24,Male,Desktop,Social
U08812,2023-07-28,India,Pune,25-34,Female,Desktop,Social
U08813,2022-09-11,India,Pune,25-34,Male,Mobile,Organic
U08814,2022-12-17,USA,Los Angeles,25-34,Female,Mobile,Organic
U08815,2023-09-15,India,Bangalore,25-34,Male,Mobile,Organic
U08816,2022-01-19,India,Ahmedabad,45-60,Female,Mobile,Paid Ads
U08817,2022-06-11,USA,New York,18-24,Female,Desktop,Paid Ads
U08818,2024-03-15,India,Delhi,35-44,Male,Tablet,Social
U08819,2022-04-15,India,Chennai,25-34,Other,Mobile,Referral
U08820,2024-08-06,India,Delhi,25-34,Male,Desktop,Paid Ads
U08821,2023-04-15,USA,San Antonio,18-24,Male,Mobile,Social
U08822,2024-08-09,India,Mumbai,25-34,Female,Mobile,Referral
U08823,2024-04-05,India,Kolkata,35-44,Female,Mobile,Paid Ads
U08824,2023-09-19,USA,Houston,18-24,Male,Mobile,Organic
U08825,2024-06-24,UK,Leeds,25-34,Female,Mobile,Paid Ads
U08826,2023-01-28,UK,Birmingham,25-34,Female,Mobile,Social
U08827,2024-10-05,India,Ahmedabad,18-24,Male,Tablet,Social
U08828,2022-02-22,India,Chennai,35-44,Female,Desktop,Social
U08829,2024-07-13,USA,San Antonio,35-44,Male,Mobile,Social
U08830,2024-10-18,Australia,Perth,35-44,Male,Tablet,Referral
U08831,2023-07-20,USA,Houston,25-34,Female,Mobile,Social
U08832,2024-03-17,India,Bangalore,25-34,Female,Mobile,Social
U08833,2023-01-15,India,Bangalore,25-34,Female,Mobile,Paid Ads
U08834,2024-08-14,Australia,Adelaide,35-44,Female,Mobile,Paid Ads
U08835,2024-10-16,UK,Sheffield,25-34,Female,Desktop,Referral
U08836,2024-11-04,India,Ahmedabad,45-60,Male,Mobile,Social
U08837,2022-11-17,India,Ahmedabad,45-60,Female,Mobile,Social
U08838,2024-10-20,Australia,Gold Coast,45-60,Male,Mobile,Social
U08839,2024-07-14,India,Ahmedabad,25-34,Male,Mobile,Paid Ads
U08840,2023-10-18,USA,Los Angeles,25-34,Other,Mobile,Paid Ads
U08841,2023-08-06,UK,Bristol,45-60,Female,Mobile,Organic
U08842,2023-01-22,India,Chennai,35-44,Male,Mobile,Paid Ads
U08843,2024-03-08,India,Delhi,35-44,Female,Mobile,Organic
U08844,2023-02-09,India,Kolkata,25-34,Female,Mobile,Social
U08845,2024-01-24,Australia,Perth,35-44,Male,Desktop,Social
U08846,2022-05-01,USA,Los Angeles,25-34,Female,Mobile,Organic
U08847,2023-03-13,Canada,Calgary,25-34,Female,Desktop,Organic
U08848,2024-10-03,USA,Chicago,45-60,Female,Mobile,Social
U08849,2024-08-06,Australia,Adelaide,25-34,Female,Mobile,Paid Ads
U08850,2024-06-17,Australia,Sydney,35-44,Male,Mobile,Paid Ads
U08851,2024-10-08,USA,Philadelphia,25-34,Female,Mobile,Paid Ads
U08852,2024-09-06,India,Ahmedabad,25-34,Male,Desktop,Organic
U08853,2022-09-16,USA,Philadelphia,18-24,Male,Mobile,Organic
U08854,2023-11-01,UK,Birmingham,25-34,Other,Mobile,Referral
U08855,2024-06-10,USA,Philadelphia,25-34,Female,Mobile,Social
U08856,2024-02-18,Canada,Toronto,25-34,Female,Mobile,Organic
U08857,2024-09-22,India,Bangalore,35-44,Male,Mobile,Organic
U08858,2023-02-26,India,Mumbai,25-34,Male,Desktop,Paid Ads
U08859,2023-03-14,UK,Leeds,45-60,Male,Mobile,Organic
U08860,2023-06-24,India,Pune,25-34,Female,Mobile,Organic
U08861,2024-02-05,USA,Phoenix,35-44,Female,Desktop,Organic
U08862,2024-05-17,Germany,Stuttgart,18-24,Female,Desktop,Organic
U08863,2024-02-14,USA,New York,18-24,Female,Mobile,Paid Ads
U08864,2023-12-26,Australia,Gold Coast,35-44,Female,Mobile,Referral
U08865,2024-04-18,UK,Leeds,18-24,Female,Desktop,Paid Ads
U08866,2024-11-04,UK,London,45-60,Female,Desktop,Organic
U08867,2023-11-20,USA,Los Angeles,18-24,Female,Mobile,Organic
U08868,2024-03-23,India,Mumbai,45-60,Female,Mobile,Referral
U08869,2022-05-02,USA,Phoenix,25-34,Male,Tablet,Paid Ads
U08870,2023-06-07,India,Hyderabad,25-34,Female,Mobile,Paid Ads
U08871,2024-07-07,Germany,Dusseldorf,18-24,Male,Desktop,Social
U08872,2024-10-07,India,Ahmedabad,25-34,Other,Mobile,Paid Ads
U08873,2024-08-13,India,Mumbai,18-24,Female,Desktop,Paid Ads
U08874,2024-09-19,USA,New York,25-34,Female,Mobile,Referral
U08875,2023-04-22,USA,Philadelphia,25-34,Male,Mobile,Paid Ads
U08876,2024-04-28,India,Bangalore,35-44,Male,Mobile,Paid Ads
U08877,2024-07-06,India,Mumbai,45-60,Male,Mobile,Paid Ads
U08878,2024-12-20,Canada,Montreal,25-34,Female,Desktop,Referral
U08879,2024-10-17,USA,San Antonio,25-34,Male,Desktop,Referral
U08880,2023-10-25,India,Hyderabad,25-34,Female,Mobile,Social
U08881,2023-11-18,USA,Los Angeles,35-44,Female,Mobile,Paid Ads
U08882,2024-09-25,India,Ahmedabad,18-24,Male,Mobile,Social
U08883,2023-11-24,India,Delhi,35-44,Female,Mobile,Paid Ads
U08884,2024-02-01,Germany,Dusseldorf,18-24,Male,Mobile,Paid Ads
U08885,2023-11-27,India,Chennai,25-34,Male,Mobile,Organic
U08886,2023-06-23,India,Kolkata,25-34,Female,Mobile,Social
U08887,2023-10-13,Germany,Frankfurt,25-34,Female,Tablet,Organic
U08888,2024-10-26,Canada,Toronto,25-34,Male,Mobile,Social
U08889,2023-08-19,India,Ahmedabad,35-44,Female,Mobile,Paid Ads
U08890,2024-05-16,USA,San Antonio,25-34,Female,Desktop,Paid Ads
U08891,2024-05-10,Canada,Toronto,25-34,Male,Mobile,Social
U08892,2022-08-13,India,Chennai,35-44,Male,Mobile,Paid Ads
U08893,2024-01-10,USA,Houston,25-34,Female,Mobile,Social
U08894,2024-06-14,USA,Los Angeles,18-24,Female,Mobile,Social
U08895,2024-10-09,USA,Houston,35-44,Female,Mobile,Organic
U08896,2024-09-21,USA,New York,35-44,Male,Mobile,Paid Ads
U08897,2023-12-11,USA,San Antonio,18-24,Male,Mobile,Referral
U08898,2022-06-03,India,Chennai,35-44,Female,Mobile,Social
U08899,2024-07-08,Canada,Calgary,25-34,Male,Desktop,Referral
U08900,2023-04-12,India,Pune,18-24,Female,Mobile,Social
U08901,2024-12-03,USA,New York,25-34,Female,Mobile,Organic
U08902,2024-10-07,USA,New York,25-34,Female,Mobile,Organic
U08903,2023-01-14,UK,London,45-60,Male,Desktop,Organic
U08904,2024-09-07,USA,Phoenix,35-44,Male,Desktop,Organic
U08905,2023-12-07,UK,Manchester,25-34,Female,Mobile,Organic
U08906,2023-06-14,India,Pune,18-24,Female,Desktop,Referral
U08907,2023-03-12,UK,Manchester,45-60,Female,Mobile,Paid Ads
U08908,2024-04-01,Canada,Vancouver,35-44,Male,Mobile,Organic
U08909,2023-10-27,Australia,Brisbane,18-24,Male,Mobile,Social
U08910,2024-12-05,USA,San Antonio,18-24,Female,Mobile,Organic
U08911,2024-06-28,India,Delhi,35-44,Female,Tablet,Organic
U08912,2024-06-11,India,Bangalore,35-44,Female,Desktop,Organic
U08913,2024-12-01,India,Pune,18-24,Female,Mobile,Social
U08914,2024-09-23,USA,Houston,35-44,Other,Mobile,Social
U08915,2023-04-13,India,Bangalore,25-34,Male,Mobile,Organic
U08916,2024-05-24,Germany,Berlin,25-34,Female,Tablet,Paid Ads
U08917,2024-05-23,Australia,Adelaide,25-34,Male,Desktop,Organic
U08918,2024-03-17,India,Chennai,25-34,Female,Mobile,Organic
U08919,2024-02-03,USA,Los Angeles,35-44,Female,Desktop,Organic
U08920,2024-08-10,Canada,Toronto,25-34,Male,Mobile,Organic
U08921,2024-10-19,India,Mumbai,25-34,Male,Mobile,Paid Ads
U08922,2024-09-07,USA,Chicago,45-60,Male,Desktop,Paid Ads
U08923,2024-10-20,USA,Houston,18-24,Male,Mobile,Organic
U08924,2024-11-28,India,Delhi,35-44,Male,Mobile,Organic
U08925,2023-09-03,USA,Chicago,35-44,Female,Mobile,Referral
U08926,2024-05-22,Germany,Munich,25-34,Male,Mobile,Organic
U08927,2023-11-12,India,Kolkata,18-24,Female,Mobile,Social
U08928,2024-09-26,USA,Chicago,45-60,Male,Mobile,Social
U08929,2024-04-22,India,Pune,25-34,Female,Mobile,Organic
U08930,2024-02-10,Australia,Perth,18-24,Female,Mobile,Organic
U08931,2023-03-21,Canada,Quebec City,45-60,Male,Mobile,Organic
U08932,2024-01-12,India,Delhi,25-34,Female,Tablet,Paid Ads
U08933,2024-05-15,Australia,Sydney,25-34,Female,Mobile,Paid Ads
U08934,2023-01-06,India,Hyderabad,35-44,Female,Mobile,Paid Ads
U08935,2024-12-19,India,Hyderabad,35-44,Male,Tablet,Social
U08936,2024-11-26,UK,Bristol,25-34,Male,Mobile,Paid Ads
U08937,2024-01-05,India,Hyderabad,18-24,Other,Desktop,Referral
U08938,2023-11-25,USA,Houston,25-34,Female,Mobile,Social
U08939,2024-11-20,UK,Leeds,35-44,Female,Desktop,Organic
U08940,2024-07-27,India,Kolkata,45-60,Female,Mobile,Paid Ads
U08941,2023-02-02,India,Delhi,25-34,Female,Tablet,Social
U08942,2023-08-21,USA,Chicago,35-44,Female,Mobile,Organic
U08943,2024-06-19,India,Mumbai,18-24,Male,Desktop,Social
U08944,2024-04-28,India,Chennai,45-60,Female,Desktop,Organic
U08945,2024-09-19,India,Ahmedabad,25-34,Female,Desktop,Referral
U08946,2023-10-04,Canada,Ottawa,35-44,Male,Mobile,Social
U08947,2023-08-28,Australia,Perth,45-60,Male,Mobile,Organic
U08948,2023-10-20,India,Delhi,35-44,Male,Mobile,Social
U08949,2023-03-05,India,Ahmedabad,35-44,Female,Mobile,Organic
U08950,2024-03-07,UK,London,35-44,Female,Desktop,Paid Ads
U08951,2024-04-04,Germany,Cologne,45-60,Female,Mobile,Social
U08952,2024-09-11,India,Hyderabad,35-44,Female,Desktop,Referral
U08953,2023-09-23,Canada,Toronto,35-44,Male,Mobile,Organic
U08954,2024-05-25,USA,Chicago,35-44,Female,Mobile,Social
U08955,2023-12-03,Germany,Frankfurt,18-24,Male,Mobile,Organic
U08956,2023-09-05,India,Delhi,25-34,Female,Mobile,Organic
U08957,2024-06-20,Germany,Munich,25-34,Male,Mobile,Organic
U08958,2024-08-15,USA,San Antonio,25-34,Male,Mobile,Social
U08959,2024-11-25,Germany,Frankfurt,35-44,Male,Mobile,Organic
U08960,2023-08-21,USA,Philadelphia,18-24,Male,Tablet,Organic
U08961,2024-12-26,USA,San Antonio,18-24,Female,Mobile,Referral
U08962,2024-10-18,Canada,Vancouver,25-34,Male,Desktop,Organic
U08963,2024-07-16,UK,Birmingham,25-34,Male,Desktop,Paid Ads
U08964,2023-04-16,USA,Phoenix,25-34,Other,Mobile,Paid Ads
U08965,2024-04-10,USA,Houston,45-60,Male,Tablet,Organic
U08966,2024-06-01,Canada,Calgary,35-44,Other,Tablet,Paid Ads
U08967,2024-09-23,Australia,Sydney,25-34,Female,Mobile,Paid Ads
U08968,2023-07-11,India,Hyderabad,18-24,Female,Mobile,Paid Ads
U08969,2023-05-17,USA,San Antonio,35-44,Male,Desktop,Social
U08970,2023-05-24,Canada,Vancouver,35-44,Female,Mobile,Paid Ads
U08971,2023-08-15,UK,Birmingham,25-34,Female,Desktop,Social
U08972,2024-06-25,Canada,Ottawa,18-24,Male,Mobile,Social
U08973,2022-01-07,Australia,Melbourne,18-24,Male,Mobile,Paid Ads
U08974,2022-01-25,UK,Bristol,25-34,Female,Mobile,Organic
U08975,2023-09-26,UK,Manchester,25-34,Female,Mobile,Paid Ads
U08976,2023-08-06,Germany,Frankfurt,35-44,Male,Desktop,Paid Ads
U08977,2023-06-15,Canada,Calgary,45-60,Female,Mobile,Social
U08978,2024-01-15,Canada,Ottawa,25-34,Female,Mobile,Social
U08979,2024-02-07,India,Ahmedabad,35-44,Male,Mobile,Paid Ads
U08980,2022-10-03,India,Mumbai,45-60,Male,Mobile,Paid Ads
U08981,2024-03-14,USA,New York,35-44,Female,Desktop,Social
U08982,2023-10-09,UK,Bristol,35-44,Male,Mobile,Paid Ads
U08983,2022-12-03,India,Ahmedabad,45-60,Male,Tablet,Organic
U08984,2024-03-06,India,Pune,25-34,Female,Mobile,Social
U08985,2024-02-20,India,Bangalore,18-24,Other,Mobile,Referral
U08986,2024-12-09,Canada,Toronto,45-60,Male,Tablet,Paid Ads
U08987,2024-02-01,Australia,Sydney,25-34,Female,Mobile,Referral
U08988,2022-06-09,Australia,Perth,35-44,Male,Mobile,Organic
U08989,2024-07-12,India,Pune,35-44,Male,Mobile,Organic
U08990,2024-04-04,India,Pune,25-34,Male,Mobile,Paid Ads
U08991,2024-01-26,USA,San Antonio,25-34,Male,Mobile,Social
U08992,2022-06-16,India,Kolkata,25-34,Female,Mobile,Paid Ads
U08993,2024-07-05,UK,Birmingham,25-34,Female,Desktop,Organic
U08994,2024-04-27,India,Hyderabad,18-24,Male,Desktop,Organic
U08995,2024-06-17,India,Pune,25-34,Female,Mobile,Social
U08996,2022-09-17,USA,New York,18-24,Male,Mobile,Social
U08997,2024-04-06,India,Bangalore,25-34,Female,Desktop,Organic
U08998,2024-12-26,India,Delhi,18-24,Male,Mobile,Paid Ads
U08999,2024-10-15,USA,Chicago,35-44,Male,Mobile,Referral
U09000,2024-04-01,India,Delhi,45-60,Male,Mobile,Paid Ads
U09001,2024-10-13,USA,Houston,25-34,Male,Mobile,Organic
U09002,2024-12-16,India,Delhi,25-34,Male,Mobile,Referral
U09003,2024-05-02,USA,San Antonio,45-60,Male,Desktop,Paid Ads
U09004,2024-03-19,Germany,Munich,18-24,Female,Mobile,Organic
U09005,2024-10-23,USA,Philadelphia,25-34,Female,Tablet,Organic
U09006,2022-02-02,USA,Phoenix,25-34,Male,Mobile,Paid Ads
U09007,2024-09-21,Australia,Brisbane,25-34,Male,Desktop,Social
U09008,2024-01-25,India,Kolkata,25-34,Male,Mobile,Social
U09009,2024-05-12,India,Hyderabad,25-34,Other,Desktop,Paid Ads
U09010,2024-05-12,India,Chennai,25-34,Male,Desktop,Social
U09011,2024-08-26,USA,Philadelphia,25-34,Female,Mobile,Paid Ads
U09012,2024-06-08,USA,Chicago,25-34,Male,Mobile,Social
U09013,2022-06-12,India,Pune,35-44,Male,Mobile,Organic
U09014,2023-06-24,Canada,Quebec City,25-34,Male,Desktop,Organic
U09015,2022-04-11,India,Ahmedabad,18-24,Male,Desktop,Social
U09016,2023-01-02,Australia,Brisbane,35-44,Male,Mobile,Organic
U09017,2024-03-01,Australia,Melbourne,25-34,Male,Mobile,Organic
U09018,2024-10-25,Germany,Stuttgart,18-24,Male,Mobile,Organic
U09019,2024-12-26,Canada,Montreal,18-24,Female,Mobile,Paid Ads
U09020,2023-11-28,India,Chennai,35-44,Female,Mobile,Organic
U09021,2022-06-04,UK,Manchester,35-44,Female,Mobile,Paid Ads
U09022,2024-05-09,India,Ahmedabad,25-34,Male,Mobile,Referral
U09023,2024-10-27,Australia,Adelaide,25-34,Male,Desktop,Social
U09024,2023-01-28,India,Chennai,25-34,Female,Mobile,Organic
U09025,2024-05-27,India,Mumbai,35-44,Male,Mobile,Organic
U09026,2024-02-07,Australia,Gold Coast,45-60,Female,Mobile,Organic
U09027,2023-01-28,India,Bangalore,25-34,Female,Tablet,Organic
U09028,2024-04-22,India,Mumbai,25-34,Male,Desktop,Organic
U09029,2023-06-26,USA,Phoenix,18-24,Female,Mobile,Referral
U09030,2024-07-25,UK,Liverpool,18-24,Female,Desktop,Organic
U09031,2024-09-10,USA,New York,35-44,Female,Desktop,Paid Ads
U09032,2023-05-20,UK,London,18-24,Female,Tablet,Paid Ads
U09033,2024-08-14,Australia,Gold Coast,25-34,Male,Desktop,Social
U09034,2024-08-01,India,Bangalore,35-44,Female,Mobile,Social
U09035,2024-11-05,USA,Houston,25-34,Female,Mobile,Referral
U09036,2023-09-13,UK,Leeds,35-44,Female,Desktop,Organic
U09037,2022-03-06,USA,Philadelphia,25-34,Female,Tablet,Organic
U09038,2022-03-22,USA,Philadelphia,25-34,Male,Mobile,Organic
U09039,2024-09-28,India,Ahmedabad,45-60,Male,Mobile,Paid Ads
U09040,2024-07-17,India,Kolkata,35-44,Female,Mobile,Social
U09041,2023-04-15,India,Delhi,25-34,Male,Mobile,Organic
U09042,2024-01-07,India,Delhi,35-44,Male,Mobile,Social
U09043,2024-07-08,India,Mumbai,35-44,Male,Mobile,Organic
U09044,2024-10-28,USA,San Antonio,35-44,Male,Tablet,Social
U09045,2024-06-21,India,Ahmedabad,35-44,Male,Desktop,Social
U09046,2024-03-02,Canada,Edmonton,25-34,Male,Desktop,Social
U09047,2024-05-18,Australia,Sydney,25-34,Male,Mobile,Paid Ads
U09048,2024-03-27,India,Chennai,35-44,Female,Desktop,Organic
U09049,2023-08-21,USA,San Antonio,18-24,Male,Mobile,Social
U09050,2023-05-23,Germany,Cologne,35-44,Female,Mobile,Organic
U09051,2022-10-07,USA,San Antonio,25-34,Male,Tablet,Organic
U09052,2024-10-20,Germany,Frankfurt,35-44,Female,Mobile,Social
U09053,2023-06-27,India,Chennai,25-34,Female,Mobile,Paid Ads
U09054,2023-02-16,Canada,Calgary,25-34,Male,Tablet,Paid Ads
U09055,2024-08-19,USA,Los Angeles,35-44,Male,Tablet,Referral
U09056,2023-09-09,India,Mumbai,35-44,Female,Desktop,Organic
U09057,2023-03-12,Germany,Berlin,25-34,Female,Mobile,Paid Ads
U09058,2023-06-14,Germany,Cologne,18-24,Female,Mobile,Paid Ads
U09059,2024-06-07,India,Chennai,35-44,Male,Mobile,Social
U09060,2023-02-02,Germany,Munich,45-60,Other,Mobile,Organic
U09061,2024-10-17,India,Ahmedabad,18-24,Male,Tablet,Paid Ads
U09062,2024-08-11,UK,London,25-34,Male,Tablet,Paid Ads
U09063,2024-05-18,India,Hyderabad,25-34,Male,Desktop,Organic
U09064,2024-11-12,India,Mumbai,45-60,Male,Mobile,Paid Ads
U09065,2024-11-03,Canada,Quebec City,18-24,Female,Desktop,Paid Ads
U09066,2022-08-21,India,Pune,18-24,Female,Desktop,Organic
U09067,2023-08-14,India,Chennai,18-24,Female,Mobile,Social
U09068,2023-12-15,USA,Los Angeles,35-44,Female,Mobile,Paid Ads
U09069,2023-03-19,India,Delhi,45-60,Female,Desktop,Organic
U09070,2023-05-10,UK,Bristol,25-34,Other,Mobile,Organic
U09071,2023-07-09,India,Pune,18-24,Female,Tablet,Organic
U09072,2024-05-10,Canada,Quebec City,25-34,Female,Mobile,Referral
U09073,2024-06-20,India,Hyderabad,18-24,Female,Mobile,Referral
U09074,2023-02-23,India,Hyderabad,18-24,Male,Tablet,Social
U09075,2024-08-04,India,Ahmedabad,45-60,Male,Tablet,Paid Ads
U09076,2023-05-19,USA,Chicago,45-60,Male,Desktop,Social
U09077,2023-06-10,India,Mumbai,45-60,Female,Desktop,Social
U09078,2024-01-17,USA,Chicago,25-34,Female,Tablet,Organic
U09079,2022-10-12,India,Ahmedabad,25-34,Female,Desktop,Paid Ads
U09080,2022-02-25,Australia,Gold Coast,35-44,Male,Mobile,Referral
U09081,2023-11-27,India,Hyderabad,18-24,Male,Desktop,Organic
U09082,2024-04-01,Canada,Toronto,25-34,Female,Mobile,Social
U09083,2024-11-11,India,Hyderabad,25-34,Male,Mobile,Social
U09084,2022-09-13,India,Kolkata,45-60,Female,Desktop,Paid Ads
U09085,2024-06-01,India,Delhi,35-44,Female,Desktop,Paid Ads
U09086,2024-08-01,India,Pune,18-24,Female,Desktop,Paid Ads
U09087,2024-02-21,USA,Phoenix,18-24,Female,Mobile,Paid Ads
U09088,2024-10-16,Germany,Frankfurt,35-44,Male,Mobile,Organic
U09089,2023-05-07,India,Ahmedabad,35-44,Female,Mobile,Social
U09090,2023-12-23,USA,Los Angeles,35-44,Male,Mobile,Social
U09091,2024-12-10,India,Hyderabad,18-24,Female,Mobile,Referral
U09092,2024-01-16,India,Bangalore,25-34,Male,Desktop,Organic
U09093,2024-04-01,India,Delhi,35-44,Female,Mobile,Organic
U09094,2024-10-22,Australia,Adelaide,45-60,Other,Mobile,Organic
U09095,2024-01-09,India,Bangalore,18-24,Female,Desktop,Paid Ads
U09096,2024-11-06,Canada,Edmonton,25-34,Male,Tablet,Organic
U09097,2024-11-15,India,Delhi,18-24,Female,Mobile,Paid Ads
U09098,2024-09-04,India,Bangalore,25-34,Male,Mobile,Paid Ads
U09099,2024-02-15,USA,Chicago,18-24,Male,Mobile,Organic
U09100,2022-07-10,India,Hyderabad,35-44,Male,Desktop,Social
U09101,2023-03-25,India,Pune,25-34,Female,Desktop,Referral
U09102,2024-02-16,India,Hyderabad,25-34,Male,Mobile,Organic
U09103,2024-04-13,India,Mumbai,25-34,Male,Desktop,Social
U09104,2024-07-19,Canada,Edmonton,45-60,Female,Mobile,Paid Ads
U09105,2024-07-26,India,Pune,35-44,Male,Mobile,Social
U09106,2023-09-20,UK,Sheffield,18-24,Male,Desktop,Social
U09107,2023-12-04,India,Ahmedabad,18-24,Female,Desktop,Organic
U09108,2024-03-20,Australia,Sydney,25-34,Female,Desktop,Social
U09109,2023-07-22,USA,Houston,25-34,Female,Tablet,Organic
U09110,2023-06-16,India,Mumbai,25-34,Male,Desktop,Referral
U09111,2023-10-11,Germany,Dusseldorf,35-44,Male,Mobile,Organic
U09112,2023-07-15,India,Chennai,18-24,Male,Mobile,Organic
U09113,2024-07-11,USA,Houston,45-60,Male,Desktop,Organic
U09114,2023-10-23,USA,San Antonio,18-24,Male,Mobile,Social
U09115,2024-05-25,India,Kolkata,18-24,Female,Mobile,Paid Ads
U09116,2022-09-11,Germany,Hamburg,25-34,Male,Mobile,Referral
U09117,2024-07-03,Canada,Toronto,25-34,Male,Tablet,Paid Ads
U09118,2023-07-24,Canada,Edmonton,18-24,Male,Mobile,Organic
U09119,2024-12-24,Germany,Frankfurt,35-44,Male,Mobile,Social
U09120,2024-03-17,USA,Houston,25-34,Male,Tablet,Organic
U09121,2023-01-05,India,Ahmedabad,18-24,Male,Mobile,Organic
U09122,2024-05-13,UK,Birmingham,45-60,Male,Mobile,Organic
U09123,2024-08-10,India,Mumbai,45-60,Female,Desktop,Organic
U09124,2024-05-05,India,Hyderabad,35-44,Female,Mobile,Organic
U09125,2023-10-12,USA,New York,35-44,Female,Desktop,Organic
U09126,2024-03-08,Australia,Brisbane,18-24,Male,Mobile,Paid Ads
U09127,2024-09-24,India,Kolkata,25-34,Male,Mobile,Paid Ads
U09128,2023-02-12,Canada,Ottawa,25-34,Female,Desktop,Organic
U09129,2023-03-16,USA,Houston,45-60,Male,Mobile,Paid Ads
U09130,2024-12-02,India,Chennai,25-34,Female,Mobile,Organic
U09131,2024-04-03,Canada,Toronto,18-24,Female,Desktop,Referral
U09132,2024-10-18,Germany,Cologne,25-34,Male,Mobile,Organic
U09133,2024-01-17,India,Hyderabad,18-24,Male,Mobile,Referral
U09134,2024-11-02,India,Chennai,25-34,Male,Tablet,Paid Ads
U09135,2023-04-26,India,Delhi,25-34,Female,Mobile,Social
U09136,2023-04-22,Canada,Ottawa,25-34,Female,Mobile,Organic
U09137,2024-09-12,India,Mumbai,18-24,Female,Mobile,Organic
U09138,2024-08-17,India,Hyderabad,18-24,Male,Mobile,Referral
U09139,2023-02-06,UK,Sheffield,25-34,Female,Mobile,Paid Ads
U09140,2024-07-17,USA,Houston,35-44,Female,Mobile,Paid Ads
U09141,2024-06-02,India,Delhi,25-34,Female,Mobile,Referral
U09142,2024-07-08,Australia,Melbourne,35-44,Male,Mobile,Organic
U09143,2024-11-14,Australia,Melbourne,18-24,Female,Mobile,Organic
U09144,2024-04-06,Australia,Melbourne,18-24,Female,Mobile,Paid Ads
U09145,2022-05-09,India,Chennai,35-44,Female,Desktop,Paid Ads
U09146,2024-06-01,Australia,Brisbane,25-34,Female,Mobile,Social
U09147,2024-09-05,UK,London,25-34,Female,Desktop,Referral
U09148,2024-02-07,India,Delhi,45-60,Female,Mobile,Organic
U09149,2024-11-09,USA,New York,25-34,Male,Tablet,Social
